X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,RESPONSE_TIME_MINUTES
398907.030000001,128845.960000001,24112795,2024-07-27 19:22:16+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4300 - 4347 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,398907.03,128845.96,8.0,8D,7.0,708.0,Cluster 44,009807 3,9807.0,Precinct 126,38.8273974315,-77.0125871582,,2024-07-22 12:57:00+00:00,2024-07-23 16:29:00+00:00,606429541,1652.0
397103.899999999,143968.879999999,24112845,2024-07-23 19:06:03+00:00,EVENING,OTHERS,THEFT F/AUTO,6000 - 6099 BLOCK OF 14TH STREET NW,397103.9,143968.88,4.0,4A,4.0,402.0,Cluster 17,001803 2,1803.0,Precinct 60,38.9636260966,-77.0334166057,,2024-07-23 15:20:00+00:00,2024-07-23 15:25:00+00:00,606429542,5.0
400212.850000001,137949.329999998,24114014,2024-07-25 19:58:38+00:00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 5TH STREET NE,400212.85,137949.33,5.0,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.9094049494,-76.9975459006,,2024-07-23 22:00:00+00:00,2024-07-25 17:15:00+00:00,606429543,2595.0
406258.843599997,134926.452300001,24114356,2024-07-26 14:15:03+00:00,DAY,OTHERS,THEFT/OTHER,5100 - 5299 BLOCK OF E STREET SE,406258.843587761,134926.452346642,7.0,7E,6.0,604.0,Cluster 33,009905 3,9905.0,Precinct 104,38.8821515132,-76.9278648854,,2024-07-26 12:09:00+00:00,2024-07-26 13:00:00+00:00,606429544,51.0
407673.490000002,136306.210000001,24115129,2024-07-27 21:08:17+00:00,EVENING,GUN,THEFT/OTHER,358 - 399 BLOCK OF EASTERN AVENUE NE,407673.49,136306.21,7.0,7C,6.0,608.0,Cluster 31,007808 2,7808.0,Precinct 95,38.8945696766,-76.9115452473,,2024-07-27 19:30:00+00:00,2024-07-27 19:45:00+00:00,606429545,15.0
405689.07,135331.4355,24121466,2024-08-08 15:28:57+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,4700 - 4899 BLOCK OF C STREET SE,405689.070019232,135331.435483018,7.0,7E,6.0,604.0,Cluster 33,009906 1,9906.0,Precinct 104,38.8858036271,-76.9344283476,,2024-08-08 14:46:00+00:00,2024-08-08 15:20:00+00:00,606429547,34.0
400436.0625,135043.815099999,24121550,2024-08-09 01:01:28+00:00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF 8TH STREET SE,400436.062494358,135043.815098751,6.0,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 90,38.8832309303,-76.9949741689,CAPITOL HILL,2024-08-08 17:10:00+00:00,2024-08-08 17:15:00+00:00,606429548,5.0
400232.870800003,134826.2973,24422507,2024-07-12 20:02:55+00:00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF G STREET SE,400232.870814169,134826.29727455,6.0,6B,1.0,106.0,Cluster 26,007000 1,7000.0,Precinct 90,38.8812715229,-76.997316125,,2024-07-01 11:16:00+00:00,2024-07-01 11:20:00+00:00,606429549,4.0
399421.399999999,134605.699999999,24422630,2024-07-27 04:22:40+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,70 - 101 BLOCK OF I STREET SE,399421.4,134605.7,6.0,8F,1.0,106.0,Cluster 27,007202 3,7202.0,Precinct 131,38.8792841371,-77.0066682759,CAPITOL RIVERFRONT,2024-06-15 00:10:00+00:00,2024-07-09 06:15:00+00:00,606429550,34925.0
400134.840000004,137118.219999999,24422749,2024-08-07 15:41:57+00:00,DAY,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF 6TH STREET NE,400134.84,137118.22,6.0,6C,5.0,501.0,Cluster 25,010602 3,10602.0,Precinct 83,38.9019180356,-76.9984454967,,2024-07-30 18:25:00+00:00,2024-07-30 19:00:00+00:00,606429551,35.0
401418.667900003,134721.0185,24422802,2024-08-12 11:02:07+00:00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 15TH STREET SE,401418.66790327,134721.018522452,6.0,6B,1.0,107.0,Cluster 26,006802 2,6802.0,Precinct 91,38.8803220173,-76.983649833,,2024-07-25 21:15:00+00:00,2024-07-25 21:17:00+00:00,606429552,2.0
394544.369999997,141442.109999999,24423094,2024-09-07 22:21:55+00:00,EVENING,OTHERS,THEFT F/AUTO,3000 - 3029 BLOCK OF TILDEN STREET NW,394544.37,141442.11,3.0,3C,2.0,203.0,Cluster 12,000600 1,600.0,Precinct 27,38.940852105,-77.0629295985,,2024-07-25 15:00:00+00:00,2024-07-25 17:00:00+00:00,606429553,120.0
401542.8693,133412.9245,24423147,2024-09-13 22:01:37+00:00,EVENING,OTHERS,THEFT F/AUTO,1710 - 1799 BLOCK OF 16TH STREET SE,401542.869279385,133412.924537238,8.0,8A,6.0,607.0,Cluster 34,007601 4,7601.0,Precinct 140,38.8685379761,-76.9822213465,,2024-07-25 04:31:00+00:00,2024-07-25 04:33:00+00:00,606429554,2.0
395314.740000002,138889.440000001,24423177,2024-09-18 18:42:17+00:00,DAY,OTHERS,THEFT F/AUTO,2400 - 2479 BLOCK OF KALORAMA ROAD NW,395314.74,138889.44,2.0,2D,2.0,208.0,Cluster 1,004100 2,4100.0,Precinct 13,38.9178613128,-77.0540261114,,2024-08-30 18:00:00+00:00,2024-08-30 18:20:00+00:00,606429555,20.0
398721.07,141407.129999999,24423516,2024-10-09 11:01:30+00:00,DAY,OTHERS,THEFT/OTHER,233 - 289 BLOCK OF ROCK CREEK CHURCH ROAD NW,398721.07,141407.13,4.0,4C,4.0,407.0,Cluster 18,002301 2,2301.0,Precinct 45,38.9405530034,-77.0147521382,,2024-09-30 13:40:00+00:00,2024-09-30 14:00:00+00:00,606429556,20.0
399887.380000003,137425.489999998,24423621,2024-10-10 20:42:50+00:00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF ABBEY PLACE NE,399887.38,137425.49,6.0,6C,5.0,501.0,Cluster 25,010602 4,10602.0,Precinct 144,38.9046860354,-77.0012983904,,2024-09-21 23:00:00+00:00,2024-09-22 00:45:00+00:00,606429557,105.0
402548.020000003,133051.219999999,24423650,2024-10-11 13:22:08+00:00,DAY,OTHERS,THEFT/OTHER,2516 - 2598 BLOCK OF NAYLOR ROAD SE,402548.02,133051.22,7.0,7B,6.0,606.0,Cluster 35,007604 3,7604.0,Precinct 113,38.8652772555,-76.9706402247,,2024-10-02 20:55:00+00:00,2024-10-03 00:00:00+00:00,606429558,185.0
400488.729999997,134987.330899999,24423673,2024-10-11 14:41:26+00:00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF E STREET SE,400488.730014406,134987.330906699,6.0,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 90,38.8827220712,-76.9943671905,CAPITOL HILL,2024-09-23 20:32:00+00:00,2024-09-23 20:33:00+00:00,606429559,1.0
398022.420000002,139807.739999998,24008389,2024-01-17 21:16:32+00:00,EVENING,OTHERS,THEFT F/AUTO,GEORGIA AVENUE NW AND GIRARD STREET NW,398022.41999612,139807.73999917,1.0,1E,3.0,306.0,Cluster 2,003500 1,3500.0,Precinct 37,38.9261439191,-77.0228062823,,2024-01-17 13:00:00+00:00,2024-01-17 18:30:00+00:00,606429600,330.0
403741.369999997,134265.829999998,24009242,2024-01-19 22:36:26+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3400 - 3424 BLOCK OF MASSACHUSETTS AVENUE SE,403741.37,134265.83,7.0,7B,6.0,605.0,Cluster 34,009901 2,9901.0,Precinct 108,38.8762146854,-76.9568831401,,2024-01-19 13:36:00+00:00,2024-01-19 15:10:00+00:00,606429601,94.0
401970.25,137968.079999998,24009254,2024-01-19 15:58:50+00:00,DAY,OTHERS,BURGLARY,1241 - 1699 BLOCK OF BLADENSBURG ROAD NE,401970.25,137968.08,5.0,5C,5.0,503.0,Cluster 23,011100 3,11100.0,Precinct 78,38.9095716732,-76.9772835297,,2024-01-19 13:27:00+00:00,2024-01-19 14:00:00+00:00,606429602,33.0
398011.740000002,139902.140000001,24009942,2024-01-21 03:21:30+00:00,EVENING,OTHERS,THEFT/OTHER,2822 - 2899 BLOCK OF GEORGIA AVENUE NW,398011.74,139902.14,1.0,1E,3.0,306.0,Cluster 2,003400 4,3400.0,Precinct 37,38.9269942799,-77.022929722,,2024-01-19 19:00:00+00:00,2024-01-19 22:00:00+00:00,606429603,180.0
400435.869999997,134715.77,24010351,2024-01-21 23:42:02+00:00,EVENING,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF 8TH STREET SE,400435.87,134715.77,6.0,6B,1.0,106.0,Cluster 26,007000 2,7000.0,Precinct 90,38.880275773,-76.9949765956,CAPITOL HILL,2024-01-21 19:15:00+00:00,2024-01-21 21:15:00+00:00,606429604,120.0
397671.640000001,142203.260000002,24010991,2024-01-23 04:47:15+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,4700 - 4799 BLOCK OF GEORGIA AVENUE NW,397671.64,142203.26,4.0,4D,4.0,407.0,Cluster 18,002201 2,2201.0,Precinct 55,38.9477226143,-77.0268597526,,2024-01-22 01:00:00+00:00,2024-01-22 19:00:00+00:00,606429605,1080.0
398628.200000003,138737.460000001,24011840,2024-01-24 21:02:06+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1900 - 1923 BLOCK OF 3RD STREET NW,398628.2,138737.46,1.0,1B,3.0,306.0,Cluster 3,003400 1,3400.0,Precinct 20,38.9165036454,-77.0158180346,,2024-01-23 00:30:00+00:00,2024-01-24 18:00:00+00:00,606429607,2490.0
396838.740000002,140472.609999999,24012075,2024-01-25 05:52:43+00:00,MIDNIGHT,OTHERS,ROBBERY,3300 - 3341 BLOCK OF 16TH STREET NW,396838.74,140472.61,1.0,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 41,38.9321298128,-77.0364600379,,2024-01-25 03:50:00+00:00,2024-01-25 03:55:00+00:00,606429608,5.0
397799.859999999,141494.879999999,24013120,2024-01-27 03:56:04+00:00,EVENING,KNIFE,THEFT/OTHER,4100 - 4199 BLOCK OF GEORGIA AVENUE NW,397799.86,141494.88,4.0,4C,4.0,404.0,Cluster 18,002503 1,2503.0,Precinct 47,38.9413416569,-77.0253783465,,2024-01-27 02:13:00+00:00,2024-01-27 02:50:00+00:00,606429610,37.0
397904.399999999,140846.07,24013428,2024-01-27 16:43:10+00:00,DAY,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1.0,1E,4.0,409.0,Cluster 2,003100 2,3100.0,Precinct 43,38.9354972411,-77.0241705089,,2024-01-27 16:24:00+00:00,2024-01-27 16:27:00+00:00,606429611,3.0
396837.939999998,140214.859999999,24013946,2024-01-28 16:38:04+00:00,DAY,OTHERS,THEFT/OTHER,3101 - 3199 BLOCK OF 16TH STREET NW,396837.94,140214.86,1.0,1A,3.0,302.0,Cluster 2,002802 1,2802.0,Precinct 39,38.9298079189,-77.036468077,,2024-01-27 00:06:00+00:00,2024-01-27 02:10:00+00:00,606429612,124.0
397700.460000001,136611.23,24128350,2024-08-21 09:18:32+00:00,MIDNIGHT,OTHERS,BURGLARY,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2.0,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2024-08-21 07:37:00+00:00,2024-08-21 08:58:00+00:00,606429624,81.0
398788.719999999,127571.280000001,24129926,2024-08-23 23:16:37+00:00,EVENING,OTHERS,THEFT/OTHER,1- 99 BLOCK OF DC VILLAGE LANE SW,398788.72,127571.28,8.0,8D,7.0,708.0,Cluster 44,010900 2,10900.0,Precinct 126,38.815914352,-77.0139474291,,2024-08-16 17:00:00+00:00,2024-08-16 19:30:00+00:00,606429638,150.0
402817.799999997,132471.609999999,24130228,2024-08-27 09:38:42+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,2721 - 2899 BLOCK OF GOOD HOPE ROAD SE,402817.8,132471.61,7.0,7B,6.0,606.0,Cluster 35,007604 3,7604.0,Precinct 113,38.8600550644,-76.9675340373,,2024-08-24 12:31:00+00:00,2024-08-24 13:11:00+00:00,606429642,40.0
397497.509999998,137532.539999999,24130974,2024-08-25 22:14:56+00:00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF M STREET NW,397497.51,137532.54,2.0,2F,3.0,307.0,Cluster 7,005004 1,5004.0,Precinct 17,38.9056468241,-77.0288514716,,2024-08-25 21:43:00+00:00,2024-08-25 22:00:00+00:00,606429643,17.0
400246.539999999,139229.039999999,24131244,2024-08-26 13:05:41+00:00,DAY,OTHERS,THEFT F/AUTO,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5.0,5F,5.0,502.0,Cluster 21,009204 2,9204.0,Precinct 74,38.9209329952,-76.9971570051,,2024-08-26 02:30:00+00:00,2024-08-26 05:30:00+00:00,606429644,180.0
402258.920000002,132857.68,24131246,2024-08-26 12:59:02+00:00,DAY,OTHERS,THEFT F/AUTO,2300 - 2399 BLOCK OF MARION BARRY AVENUE SE,402258.92,132857.68,8.0,8A,6.0,607.0,Cluster 28,007504 1,7504.0,Precinct 114,38.8635345572,-76.9739720394,,2024-08-26 11:33:00+00:00,2024-08-26 12:55:00+00:00,606429645,82.0
404541.469999999,136535.379999999,24131579,2024-08-26 21:55:23+00:00,EVENING,GUN,THEFT/OTHER,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7.0,7F,6.0,602.0,Cluster 30,007803 1,7803.0,Precinct 99,38.8966558827,-76.9476475094,,2024-08-24 20:00:00+00:00,2024-08-24 20:05:00+00:00,606429646,5.0
399743.68,134352.739999998,24133031,2024-08-29 14:40:55+00:00,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF 2ND PLACE SE,399743.68,134352.74,8.0,8F,1.0,106.0,Cluster 27,007203 1,7203.0,Precinct 131,38.877005527,-77.0029539542,CAPITOL RIVERFRONT,2024-08-29 07:30:00+00:00,2024-08-29 08:00:00+00:00,606429647,30.0
397431.219999999,138854.609999999,24133375,2024-08-30 00:53:47+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF 13TH STREET NW,397431.22,138854.61,1.0,1B,3.0,305.0,Cluster 3,004401 1,4401.0,Precinct 22,38.9175562877,-77.0296206817,,2024-08-29 23:54:00+00:00,2024-08-30 01:30:00+00:00,606429648,96.0
406429.170000002,136659.239999998,24118539,2024-08-03 03:23:33+00:00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF DIVISION AVENUE NE,406429.17,136659.24,7.0,7C,6.0,608.0,Cluster 31,007807 2,7807.0,Precinct 95,38.8977598792,-76.9258856077,,2024-08-02 23:18:00+00:00,2024-08-03 01:38:00+00:00,606429649,140.0
403638.939999998,135772.420000002,24118544,2024-08-03 00:50:15+00:00,EVENING,OTHERS,THEFT F/AUTO,2300 - 3955 BLOCK OF EAST CAPITOL STREET,403638.94,135772.42,7.0,7F,6.0,603.0,Cluster 32,009603 3,9603.0,Precinct 102,38.8897870573,-76.9580556016,,2024-08-01 16:45:00+00:00,2024-08-01 17:00:00+00:00,606429650,15.0
401039.659999996,142867.98,24118940,2024-08-03 19:33:25+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,5101 - 5199 BLOCK OF SARGENT ROAD NE,401039.66,142867.98,5.0,5A,4.0,406.0,Cluster 19,009508 2,9508.0,Precinct 66,38.9537130639,-76.9880055675,,2024-08-02 20:00:00+00:00,2024-08-03 18:46:00+00:00,606429651,1366.0
399058.280000001,137708.629999999,24119384,2024-08-04 17:50:52+00:00,DAY,OTHERS,BURGLARY,1 - 99 BLOCK OF N STREET NW,399058.28,137708.63,5.0,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.907236162,-77.0108574312,,2024-08-04 14:21:00+00:00,2024-08-04 17:03:00+00:00,606429652,162.0
404097.75,135250.719999999,24119533,2024-08-05 02:33:48+00:00,EVENING,OTHERS,ROBBERY,230 - 499 BLOCK OF 37TH STREET SE,404097.75,135250.72,7.0,7F,6.0,603.0,Cluster 32,007703 3,7703.0,Precinct 107,38.885085368,-76.9527702205,,2024-08-04 21:36:00+00:00,2024-08-04 23:03:00+00:00,606429653,87.0
404600.899899997,136168.3774,24119794,2024-08-05 12:29:47+00:00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7.0,7F,6.0,603.0,Cluster 32,009603 2,9603.0,Precinct 102,38.8933494806,-76.9469648801,,2024-08-04 19:00:00+00:00,2024-08-04 20:00:00+00:00,606429654,60.0
394895.399999999,140924.899999999,24120184,2024-08-06 01:34:36+00:00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3.0,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9361950358,-77.0588766912,,2024-08-05 23:28:00+00:00,2024-08-06 01:25:00+00:00,606429655,117.0
403459.939999998,140142.0,24120953,2024-08-07 16:56:04+00:00,DAY,OTHERS,THEFT F/AUTO,2855 - 3200 BLOCK OF BLADENSBURG ROAD NE,403459.94,140142.0,5.0,5C,5.0,503.0,Cluster 24,011100 1,11100.0,Precinct 71,38.9291504511,-76.960096837,,2024-08-07 15:04:00+00:00,2024-08-07 16:41:00+00:00,606429656,97.0
398098.850000001,136808.920000002,24022935,2024-02-13 23:29:41+00:00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2.0,2C,1.0,101.0,Cluster 8,005801 2,5801.0,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2024-02-13 22:26:00+00:00,2024-02-13 23:30:00+00:00,606429657,64.0
397700.460000001,136611.23,24023514,2024-02-15 00:25:39+00:00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2.0,2C,2.0,209.0,Cluster 8,005802 5,5802.0,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2024-02-14 23:39:00+00:00,2024-02-15 00:26:00+00:00,606429658,47.0
399058.280000001,137708.629999999,24023516,2024-02-15 00:30:13+00:00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF N STREET NW,399058.28,137708.63,5.0,5E,3.0,308.0,Cluster 21,004600 1,4600.0,Precinct 19,38.907236162,-77.0108574312,,2024-01-29 05:01:00+00:00,2024-02-15 00:30:00+00:00,606429659,24209.0
398907.280000001,128985.629999999,24025119,2024-02-18 04:40:20+00:00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,MARTIN LUTHER KING JR AVENUE SW AND CHESAPEAKE STREET SW,398907.27999694,128985.63000513,8.0,8D,7.0,708.0,Cluster 39,009807 1,9807.0,Precinct 124,38.8286556445,-77.0125845008,,2024-02-17 23:09:00+00:00,2024-02-18 01:53:00+00:00,606429660,164.0
397228.829999998,137798.129999999,24025239,2024-02-18 10:06:31+00:00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 14TH STREET NW,397228.83,137798.13,2.0,2F,3.0,307.0,Cluster 7,005003 1,5003.0,Precinct 17,38.9080385449,-77.0319501832,,2024-02-18 05:20:00+00:00,2024-02-18 05:49:00+00:00,606429661,29.0
400055.214400001,132973.810600001,24025490,2024-02-18 20:21:39+00:00,EVENING,OTHERS,THEFT/OTHER,700 - 999 BLOCK OF HOWARD ROAD SE,400055.214398004,132973.81064883,8.0,8A,7.0,703.0,Cluster 37,007401 1,7401.0,Precinct 119,38.8645836094,-76.9993637936,ANACOSTIA,2024-02-18 17:52:00+00:00,2024-02-18 19:44:00+00:00,606429662,112.0
402904.955399998,132006.727600001,24025850,2024-02-19 14:15:28+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,2801 - 2913 BLOCK OF NAYLOR ROAD SE,402904.955360649,132006.727639933,7.0,7B,6.0,606.0,Cluster 35,007603 4,7603.0,Precinct 113,38.8558669238,-76.9665318196,,2024-02-19 12:38:00+00:00,2024-02-19 13:22:00+00:00,606429663,44.0
397783.420000002,141577.140000001,24026846,2024-02-21 08:09:03+00:00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,4200 - 4207 BLOCK OF GEORGIA AVENUE NW,397783.42,141577.14,4.0,4C,4.0,407.0,Cluster 18,002400 2,2400.0,Precinct 46,38.9420826373,-77.0255682456,,2024-02-21 06:50:00+00:00,2024-02-21 07:05:00+00:00,606429664,15.0
400846.359999999,135397.829999998,24027037,2024-02-21 19:17:16+00:00,DAY,OTHERS,THEFT F/AUTO,226 - 255 BLOCK OF 12TH STREET SE,400846.36,135397.83,6.0,6B,1.0,107.0,Cluster 26,006700 2,6700.0,Precinct 88,38.8864197327,-76.9902448558,,2024-02-21 16:30:00+00:00,2024-02-21 16:45:00+00:00,606429665,15.0
399592.1844,134459.518800002,24027833,2024-02-23 01:59:40+00:00,EVENING,OTHERS,ROBBERY,1000 - 1099 BLOCK OF NEW JERSEY AVENUE SE,399592.184381575,134459.518842209,8.0,8F,1.0,106.0,Cluster 27,007203 4,7203.0,Precinct 131,38.8779673757,-77.0046999255,CAPITOL RIVERFRONT,2024-02-23 00:10:00+00:00,2024-02-23 00:12:00+00:00,606429667,2.0
407656.2733,136279.011599999,24028008,2024-02-23 05:00:00+00:00,MIDNIGHT,GUN,HOMICIDE,6200 - 6299 BLOCK OF DIX STREET NE,407656.273317058,136279.011579898,7.0,7C,6.0,608.0,Cluster 31,007808 2,7808.0,Precinct 96,38.8943248135,-76.9117440124,,2024-02-23 10:16:00+00:00,2024-02-23 13:56:00+00:00,606429668,220.0
404064.009999998,139635.98,24028547,2024-02-24 09:08:48+00:00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3600 - 3799 BLOCK OF JAMISON STREET NE,404064.01,139635.98,5.0,5C,5.0,503.0,Cluster 24,009000 2,9000.0,Precinct 139,38.9245894783,-76.9531331516,,2024-02-23 22:30:00+00:00,2024-02-24 07:05:00+00:00,606429669,515.0
399688.240000002,128741.57,24030331,2024-02-27 20:25:02+00:00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,4100 - 4530 BLOCK OF LIVINGSTON ROAD SE,399688.24,128741.57,8.0,8D,7.0,708.0,Cluster 39,009810 1,9810.0,Precinct 125,38.826457661,-77.003590328,,2024-02-27 18:00:00+00:00,2024-02-27 18:40:00+00:00,606429670,40.0
400695.042999998,129114.491500001,24030571,2024-02-28 03:17:39+00:00,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF H R DRIVE SE,400695.043038598,129114.491509249,8.0,8E,7.0,706.0,Cluster 39,009700 1,9700.0,Precinct 125,38.829816893,-76.9919952853,,2024-02-26 04:00:00+00:00,2024-02-26 08:00:00+00:00,606429671,240.0
397085.659999996,140882.010000002,24030743,2024-02-29 00:33:28+00:00,EVENING,OTHERS,BURGLARY,1400 - 1499 BLOCK OF PARKWOOD PLACE NW,397085.66,140882.01,1.0,1D,4.0,408.0,Cluster 2,002801 2,2801.0,Precinct 41,38.9358186651,-77.0336139526,,2024-02-25 14:00:00+00:00,2024-02-28 15:00:00+00:00,606429672,4380.0
404600.899899997,136168.3774,24030839,2024-02-28 18:57:24+00:00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7.0,7F,6.0,603.0,Cluster 32,009603 2,9603.0,Precinct 102,38.8933494806,-76.9469648801,,2024-02-28 17:50:00+00:00,2024-02-28 18:40:00+00:00,606429673,50.0
396455.479999997,139555.850000001,24148593,2024-09-25 22:53:58+00:00,EVENING,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1.0,1C,3.0,303.0,Cluster 1,003901 2,3901.0,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2024-09-25 20:31:00+00:00,2024-09-25 20:35:00+00:00,606429687,4.0
398298.659999996,134720.16,24148741,2024-09-26 01:08:38+00:00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 599 BLOCK OF H STREET SW,398298.66,134720.16,6.0,6D,1.0,103.0,Cluster 9,010202 2,10202.0,Precinct 142,38.8803137819,-77.0196079646,SOUTHWEST,2024-09-25 21:30:00+00:00,2024-09-25 23:50:00+00:00,606429688,140.0
405927.119999997,137335.579999998,24149501,2024-09-27 11:57:39+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1000 - 1099 BLOCK OF 49TH STREET NE,405927.12,137335.58,7.0,7C,6.0,602.0,Cluster 31,007806 1,7806.0,Precinct 93,38.9038561182,-76.9316673174,,2024-09-27 09:48:00+00:00,2024-09-27 11:31:00+00:00,606429693,103.0
401393.890000001,138543.59,24150308,2024-09-28 18:17:27+00:00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1498 BLOCK OF OKIE STREET NE,401393.89,138543.59,5.0,5D,5.0,506.0,Cluster 23,008803 1,8803.0,Precinct 76,38.9147571652,-76.9839276423,,2024-09-28 16:54:00+00:00,2024-09-28 17:29:00+00:00,606429695,35.0
399433.549999997,141663.550000001,24150404,2024-09-28 23:38:03+00:00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF VARNUM STREET NE,399433.55,141663.55,5.0,5A,4.0,405.0,Cluster 19,009510 2,9510.0,Precinct 44,38.9428636571,-77.0065340711,,2024-09-28 20:03:00+00:00,2024-09-28 20:30:00+00:00,606429696,27.0
398008.009999998,136402.129999999,24150626,2024-09-30 10:31:37+00:00,MIDNIGHT,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF 8TH STREET NW,398008.01,136402.13,2.0,2C,1.0,102.0,Cluster 8,005802 4,5802.0,Precinct 143,38.8954649922,-77.0229625853,DOWNTOWN,2024-09-29 02:00:00+00:00,2024-09-29 03:50:00+00:00,606429697,110.0
401862.120399997,138816.7423,24150719,2024-09-29 12:24:36+00:00,DAY,OTHERS,THEFT F/AUTO,MONTANA AVENUE NE AND NEW YORK AVENUE NE,401862.12041568,138816.74230225,5.0,5C,5.0,506.0,Cluster 23,011100 3,11100.0,Precinct 72,38.9172169445,-76.9785279342,,2024-09-29 07:25:00+00:00,2024-09-29 10:09:00+00:00,606429698,164.0
393392.07,144477.739999998,24150850,2024-09-29 17:33:04+00:00,DAY,OTHERS,THEFT F/AUTO,5900 - 5985 BLOCK OF WESTERN AVENUE NW,393392.07,144477.74,3.0,3/4G,2.0,201.0,Cluster 10,001401 2,1401.0,Precinct 50,38.9681899477,-77.0762503896,,2024-09-29 14:30:00+00:00,2024-09-29 15:00:00+00:00,606429699,30.0
406016.240000002,136904.370000001,24044666,2024-03-25 10:59:15+00:00,MIDNIGHT,GUN,SEX ABUSE,4900 - 5002 BLOCK OF HAYES STREET NE,406016.24,136904.37,7.0,7C,6.0,608.0,Cluster 31,007809 1,7809.0,Precinct 94,38.899971021,-76.9306436466,,2024-03-24 21:00:00+00:00,2024-03-25 03:00:00+00:00,606429700,360.0
